president,speech_label,matched_title,document_date,document_type,block_idx,block_size,sentence_start,sentence_end,text,n_sentences,n_words,care_p,fairness_p,loyalty_p,authority_p,sanctity_p,care_sent,fairness_sent,loyalty_sent,authority_sent,sanctity_sent,moral_nonmoral_ratio,f_var,sent_var,moral_vector_R5,cosine_gonye,cosine_pergel,cosine_yasa,cosine_gpy_sum_vector,delta_vector_discriminant
Millard Fillmore,Longest Special Message 1851,Special Message,1851-02-19,Written,0,2,0,1,"To the Senate of the Untied States: I have received the resolution of the Senate of the 18th instant, requesting me to lay before that body, if not incompatible with the public interest, any information I may possess in regard to an alleged recent case of a forcible resistance to the execution of the laws of the United States in the city of Boston, and to communicate to the Senate, under the above conditions, what means I have adopted to meet the occurrence, and whether in my opinion any additional legislation is necessary to meet the exigency of the case and to more vigorously execute existing laws.The public newspapers contain an affidavit of Patrick Riley, a deputy marshal for the district of Massachusetts, setting forth the circumstances of the case, a copy of which affidavit is herewith communicated. Private and unofficial communications concur in establishing the main facts of this account, but no satisfactory official information has as yet been received; and in some important respects the accuracy of the account has been denied by persons whom it implicates.",2,179,0.09946082056767748,0.11040111263642055,0.08009393839358793,0.09659611591560256,0.07033733896527546,-0.10199882516741572,-0.0501079421008271,-0.02570791682182433,-0.015368616449899846,-0.07789154875870946,1.3823529411764706,0.00025611974986015766,0.0012956090348963081,"[0.09946082056767748, 0.11040111263642055, 0.08009393839358793, 0.09659611591560256, 0.07033733896527546]",0.8196272437664531,0.8514365090125017,0.721146653068068,0.9741418407923915,0.0020776767801249235
Millard Fillmore,Longest Special Message 1851,Special Message,1851-02-19,Written,1,2,2,3,"Nothing could be more unexpected than that such a gross violation of law, such a high-handed contempt of the authority of the United States, should be perpetrated by a band of lawless confederates at noonday in the city of Boston, and in the very temple of justice. I regard this flagitious proceeding as being a surprise not unattended by some degree of negligence; nor do I doubt that if any such act of violence had been apprehended thousands of the good citizens of Boston would have presented themselves voluntarily and promptly to prevent it.",2,94,0.1360778647929078,0.12201678645855957,0.11169383117205411,0.14584678391863878,0.09929857806642524,-0.12529883407380318,-0.11039833123214589,-0.0972747408301372,-0.10358327853817992,-0.1045149487242667,1.375,0.00034588969294037993,0.000112864202760112,"[0.1360778647929078, 0.12201678645855957, 0.11169383117205411, 0.14584678391863878, 0.09929857806642524]",0.7893071665241174,0.8218278795016204,0.7799733339832597,0.973521805250568,-0.002239688183828678
Millard Fillmore,Longest Special Message 1851,Special Message,1851-02-19,Written,2,2,4,5,"But the danger does not seem to have been timely made known or duly appreciated by those who were concerned in the execution of the process. In a community distinguished for its love of order and respect for the laws, among a people whose sentiment is liberty and law, and not liberty without law nor above the law, such an outrage could only be the result of sudden violence, unhappily too much unprepared for to be successfully resisted.",2,78,0.12518114335868158,0.1227792788627613,0.12211230773803108,0.124963793872361,0.10565066930588367,0.010944455640887816,-0.10060399019400046,0.02735371495261381,0.014511167653627933,-0.008502400609298782,1.9,6.736964389376005e-05,0.0026595407128572565,"[0.12518114335868158, 0.1227792788627613, 0.12211230773803108, 0.124963793872361, 0.10565066930588367]",0.7746906109230625,0.8084523889868211,0.77353597442611,0.9594950773380723,-0.0023277262682209338
Millard Fillmore,Longest Special Message 1851,Special Message,1851-02-19,Written,3,2,6,7,"It would be melancholy indeed if we were obliged to regard this outbreak against the constitutional and legal authority of the Government as proceeding from the general feeling of the people in a spot which is proverbially called"" the Cradle of American Liberty."" Such, undoubtedly, is not the fact. It violates without question the general sentiment of the people of Boston and of a vast majority of the whole people of Massachusetts, as much as it violates the law, defies the authority of the Government, and disgraces those concerned in it, their alders and abettors.It is, nevertheless, my duty to lay before the Senate, in answer to its resolution, some important facts and considerations connected with the subject.A resolution of Congress of September 23, 1789, declared:That it be recommended to the legislatures of the several States to pass laws making it expressly the duty of the keepers of their jails to receive and safe keep therein all prisoners committed under the authority of the United States until they shall be discharged by the course of the laws thereof, under the like penalties as in the case of prisoners committed under the authority of such States respectively; the United States to pay for the use and keeping of such jails at the rate of 50 cents per month for each prisoner that shall, under their authority, be committed thereto during the time such prisoner shall be therein confined, and also to support such of said prisoners as shall be committed for offenses.A further resolution of Congress, of the 3d of March, 1791, provides that--Whereas Congress did, by a resolution of the 23d day of September, 1789, recommend to the several States to pass laws making it expressly the duty of the keepers of their jails to receive and safe keep therein all prisoners committed under the authority of the United States: In order, therefore, to insure the administration of justice-- Resolved by the Senate and House of Representatives of the United States of America in Congress assembled , That in case any State shall not have complied with the said recommendation the marshal in such State, under the direction of the judge of the district, be authorized to hire a convenient place to serve as a temporary jail, and to make the necessary provision for the safe-keeping of prisoners committed under the authority of the United States until permanent provision shall be made by law for that purpose; and the said marshal shall be allowed his reasonable expenses incurred for the above purposes, to be paid out of the Treasury of the United States.And a resolution of Congress of March 3, 1821, provides that--Where any State or States, having complied with the recommendation of Congress in the resolution of the 23d day of September, 1789, shall have withdrawn, or shall hereafter withdraw, either in whole or in part, the use of their jails for prisoners committed under the authority of the United States, the marshal in such State or States, under the direction of the judge of the district, shall be, and hereby is, authorized and required to hire a convenient place to serve as a temporary jail, and to make the necessary provision for the safe-keeping of prisoners committed under the authority of the United States until permanent provision shall be made by law for that purpose; and the said marshal shall be allowed his reasonable expenses incurred for the above purposes, to be paid out of the Treasury of the United States.These various provisions of the law remain unrepealed.By the law of Massachusetts, as that law stood before the act of the legislature of that State of the 24th of March, 1843, the common jails in the respective counties were to be used for the detention of any persons detained or committed by the authority of the courts of the United States, as well as by the courts and magistrates of the State.",2,654,0.09607354841719097,0.11585604519420874,0.0964232663635516,0.11188446378289749,0.07664808769142503,-0.06757345473307387,-0.02290721119258987,-0.013814815494797177,0.0004947844754776742,0.021366646562112266,2.168539325842697,0.0002410590925613373,0.0010948662752055603,"[0.09607354841719097, 0.11585604519420874, 0.0964232663635516, 0.11188446378289749, 0.07664808769142503]",0.7797543756124935,0.8593240773182004,0.7654124963544283,0.9791628609985894,0.002792699941805178
Millard Fillmore,Longest Special Message 1851,Special Message,1851-02-19,Written,4,2,8,9,"But these provisions were abrogated and repealed by the act of the legislature of Massachusetts of the 24th of March, 1843.That act declares that--No judge of any court of record of this Commonwealth and no justice of the peace shall hereafter take cognizance or grant a certificate in cases that may arise under the third section of an act of Congress passed February 12, 1793, and entitled ""An act respecting fugitives from justice and persons escaping from the service of their masters,"" to any person who claims any other person as a fugitive slave within the jurisdiction of the Commonwealth.And it further declares that--No sheriff, deputy sheriff, coroner, constable, jailer, or other officer of this Commonwealth shall hereafter arrest or detain, or aid in the arrest or detention or imprisonment, in any jail or other building belonging to this Commonwealth, or to any county, city, or town thereof, of any person for the reason that he is claimed as a fugitive slave.And it further declares that--Any justice of the peace, sheriff, deputy sheriff, coroner, constable, or jailer who shall offend against the provisions of this law by in any way acting, directly or indirectly, under the power conferred by the third section of the act of Congress aforementioned shall forfeit a sum not exceeding $1,000 for every such offense to the use of the county where said offense is committed, or shall be subject to imprisonment not exceeding one year in the county jail.This law, it is obvious, had two objects. The first was to make it a penal offense in all officers and magistrates of the Commonwealth to exercise the powers conferred on them by the act of Congress of the 12th of February, 1793, entitled ""An act respecting fugitives from justice and persons escaping from the service of their masters,"" and which powers they were fully competent to perform up to the time of this inhibition and penal enactment; second, to refuse the use of the jails of the State for the detention of any person claimed as a fugitive slave.It is deeply to be lamented that the purpose of these enactments is quite apparent.",2,357,0.11208386231842833,0.11122431149239255,0.0842670405265528,0.09315748774951811,0.08550868102825832,-0.1785850279217479,-0.11569605862296625,-0.020060913311417645,-0.05228964031398343,-0.13061766693223822,1.1643835616438356,0.00018462232563101486,0.004006109284455323,"[0.11208386231842833, 0.11122431149239255, 0.0842670405265528, 0.09315748774951811, 0.08550868102825832]",0.8222251186993215,0.8163582986276601,0.7073989535928071,0.9552082686390299,4.135918086026896e-05
Millard Fillmore,Longest Special Message 1851,Special Message,1851-02-19,Written,5,2,10,11,"It was to prevent, as far as the legislature of the State could prevent, the laws of Congress passed for the purpose of carrying into effect that article of the Constitution of the United States which declares that ""no person held to service or labor in one State, under the laws thereof, escaping into another, shall in consequence of any law or regulation therein be discharged from such service or labor, but shall be delivered up on claim of the party to whom such service or labor may be due"" from being carried into effect. But these acts of State legislation, although they may cause embarrassment and create expense, can not derogate either from the duty or the authority of Congress to carry out fully and fairly the plain and imperative constitutional provision for the delivery of persons bound to labor in one State and escaping into another to the party to whom such labor may be due.",2,158,0.11016017319591394,0.11529969597692387,0.10026437281250862,0.10793291378699128,0.08214272377475078,-0.11948176024348568,-0.01574462547962395,0.001802219555159583,-0.017251987960030312,0.02429946376704591,2.823529411764706,0.00016731647648436215,0.0030552284280806813,"[0.11016017319591394, 0.11529969597692387, 0.10026437281250862, 0.10793291378699128, 0.08214272377475078]",0.8009892978643997,0.8310213285548936,0.7494595241414839,0.969671004568486,0.00019692275741179516
Millard Fillmore,Longest Special Message 1851,Special Message,1851-02-19,Written,6,2,12,13,"It is quite clear that by the resolution of Congress of March 3, 1821, the marshal of the United States in any State in which the use of the jails of the State has been withdrawn, in whole or in part, from the purpose of the detention of persons committed under the authority of the United States is not only empowered, but expressly required, under the direction of the judge of the district, to hire a convenient place for the safe-keeping of prisoners committed under authority of the United States. It will be seen from papers accompanying this communication that the attention of the marshal of Massachusetts was distinctly called to this provision of the law by a letter from the Secretary of the Navy of the date of October 28 last.",2,132,0.08913582656827279,0.10599830941379705,0.08849493111531015,0.09427733428073025,0.06841058987082796,-0.06217633433088036,0.014651891557631561,0.0016324744553625264,-0.001961805055352101,0.06661300125065411,2.4,0.00018516080993749475,0.0021134995846182267,"[0.08913582656827279, 0.10599830941379705, 0.08849493111531015, 0.09427733428073025, 0.06841058987082796]",0.7925865247086151,0.8509417184635457,0.7486517623110938,0.9741263981428996,0.0018301452536809391
Millard Fillmore,Longest Special Message 1851,Special Message,1851-02-19,Written,7,2,14,15,"There is no official information that the marshal has provided any such place for the confinement of his prisoners. If he has not, it is to be regretted that this power was not exercised by the marshal under the direction of the district judge immediately on the passage of the act of the legislature of Massachusetts of the 24th of March, 1843, and especially that it was not exercised on the passage of the fugitive-slave law of the last session, or when the attention of the marshal was afterwards particularly drawn to it.It is true that the escape from the deputy marshals in this case was not owing to the want of a prison or place of confinement, but still it is not easy to see how the prisoner could have been safely and conveniently detained during an adjournment of the hearing for some days without such place of confinement.",2,150,0.09096306516062279,0.09888653678717982,0.08437896350028927,0.0960655554359307,0.06512709506386626,-0.11153816045370941,-0.042782179568186855,-0.04622388306707345,-0.038608969989489865,-0.06434905113623676,1.6842105263157894,0.00018110956393131567,0.0009041134972280993,"[0.09096306516062279, 0.09888653678717982, 0.08437896350028927, 0.0960655554359307, 0.06512709506386626]",0.7986421992511861,0.8450877785066722,0.7570858037202138,0.9775907761858305,0.0008607706410116954
Millard Fillmore,Longest Special Message 1851,Special Message,1851-02-19,Written,8,2,16,17,"If it shall appear that no such place has been obtained, directions to the marshal will be given to lose no time in the discharge of this duty.I transmit to the Senate the copy of a proclamation issued by me on the 18th instant in relation to these unexpected and deplorable occurrences in Boston, together with copies of instructions from the Departments of War and Navy relative to the general subject. And I communicate also copies of telegraphic dispatches transmitted from the Department of State to the district attorney and marshal of the United States for the district of Massachusetts and their answers thereto.In regard to the last branch of the inquiry made by the resolution of the Senate, I have to observe that the Constitution declares that ""the President shall take care that the laws be faithfully executed,"" and that ""he shall be Commander in Chief of the Army and Navy of the United States, and of the militia of the several States when called into the actual service of the United States,"" and that ""Congress shall have power to provide for calling forth the militia to execute the laws of the Union, suppress insurrections, and repel invasions."" From which it appears that the Army and Navy are by the Constitution placed under the control of the Executive; and probably no legislation of Congress could add to or diminish the power thus given but by increasing or diminishing or abolishing altogether the Army and Navy.",2,246,0.08635843209286141,0.08888766184799447,0.0830005953116717,0.09616184455694819,0.06783798534888173,-0.09566796251865213,-0.054616659503356146,-0.019855469341255465,-0.014272100451186138,-0.030758474791548647,1.25,0.00010964051523814761,0.0011049179199486086,"[0.08635843209286141, 0.08888766184799447, 0.0830005953116717, 0.09616184455694819, 0.06783798534888173]",0.7773281085952983,0.8333544234966835,0.7822872092411846,0.9743432637731132,-4.9459444623204535e-05
Millard Fillmore,Longest Special Message 1851,Special Message,1851-02-19,Written,9,2,18,19,"But not so with the militia. The President can not call the militia into service, even to execute the laws or repel invasions, but by the authority of acts of Congress passed for that purpose.",2,35,0.11296775416850385,0.10254543475712206,0.08774917834452797,0.16544738085366592,0.0993380572816081,-0.11656287488826539,-0.054936558148793835,0.023084989520283657,-0.11601055746398632,-0.021454341453753214,2.25,0.000920605395544982,0.003677796122191445,"[0.11296775416850385, 0.10254543475712206, 0.08774917834452797, 0.16544738085366592, 0.0993380572816081]",0.7263070506042693,0.837995676959236,0.8244786402479757,0.972673170531772,0.0011592865308614683
